ID,loc,title,bedroom,bathroom,parking_space,price
12363,Sokoto,Semi-detached duplex,6.0,1.0,2.0,1775423.264
12130,Niger,Bungalow,5.0,2.0,1.0,1612811.326
7895,Imo,Flat,4.0,7.0,4.0,2209234.875
10838,Abia,Apartment,9.0,6.0,3.0,2167935.769
1241,Enugu,Bungalow,9.0,3.0,2.0,2922898.377
6680,Katsina,Terrace duplex,7.0,3.0,4.0,2345152.046
2600,Oyo,Bungalow,4.0,3.0,4.0,1621592.208
6645,Benue,Flat,8.0,6.0,4.0,2385992.073
513,Bayelsa,Terrace duplex,1.0,1.0,1.0,1772801.605
3224,Katsina,Flat,2.0,2.0,4.0,1110741.969
2915,Katsina,Apartment,2.0,2.0,2.0,1036856.72
1164,Oyo,Bungalow,2.0,3.0,4.0,1438290.039
3734,Niger,Detached duplex,4.0,2.0,1.0,1692747.124
5963,Ebonyi,Mansion,9.0,6.0,1.0,4303726.959
2927,Ekiti,Apartment,1.0,1.0,6.0,941263.43
1976,Ebonyi,Semi-detached duplex,7.0,6.0,4.0,2164445.355
12241,Jigawa,Flat,3.0,6.0,3.0,1223207.303
7548,Enugu,Townhouse,6.0,1.0,3.0,2529547.829
4926,Kaduna,Flat,3.0,5.0,3.0,1373069.509
9410,Imo,Terrace duplex,3.0,4.0,2.0,1606348.053
8825,Ogun,Terrace duplex,4.0,4.0,5.0,3209862.85
2041,Ogun,Townhouse,9.0,1.0,4.0,3548355.881
12182,Adamawa,Penthouse,4.0,5.0,5.0,2880137.656
2221,Bauchi,Townhouse,6.0,3.0,5.0,2048781.508
2042,Kebbi,Mansion,5.0,4.0,5.0,3176906.128
1471,Zamfara,Apartment,3.0,2.0,3.0,974113.2173
4456,Borno,Detached duplex,8.0,4.0,2.0,2590559.227
10440,Ekiti,Bungalow,3.0,3.0,3.0,1466847.156
7832,Enugu,Bungalow,6.0,5.0,3.0,2289615.73
2994,Taraba,Flat,8.0,4.0,2.0,2281701.129
12291,Jigawa,Apartment,4.0,1.0,4.0,1708612.115
5487,Edo,Semi-detached duplex,4.0,2.0,3.0,2140936.983
4295,Borno,Terrace duplex,1.0,7.0,3.0,1105780.542
11959,Cross River,Mansion,6.0,2.0,4.0,5270248.44
8922,Adamawa,Flat,2.0,4.0,5.0,1202365.716
219,Kebbi,Townhouse,4.0,2.0,3.0,753267.9641
2493,Benue,Mansion,4.0,2.0,3.0,2600171.039
8388,Kano,Penthouse,4.0,3.0,4.0,3559751.481
2160,Ondo,Semi-detached duplex,8.0,3.0,6.0,2972482.737
152,Zamfara,Bungalow,2.0,1.0,3.0,896270.41
12217,Ekiti,Detached duplex,3.0,4.0,5.0,2005182.405
8182,Kano,Flat,4.0,2.0,1.0,1558301.284
9486,Ekiti,Terrace duplex,9.0,1.0,6.0,2895362.198
10699,Akwa Ibom,Mansion,9.0,1.0,3.0,6419808.07
3162,Ogun,Townhouse,4.0,4.0,6.0,1753032.716
1225,Zamfara,Semi-detached duplex,5.0,1.0,4.0,1483757.244
3809,Nasarawa,Bungalow,7.0,4.0,4.0,2309911.587
650,Rivers,Cottage,4.0,1.0,4.0,2296709.568
3783,Gombe,Flat,4.0,2.0,2.0,1326651.532
1172,Ebonyi,Semi-detached duplex,4.0,2.0,2.0,1457719.565
2911,Anambra,Penthouse,5.0,2.0,1.0,2897374.429
1912,Delta,Mansion,4.0,7.0,3.0,5120291.094
10919,Imo,Bungalow,7.0,3.0,2.0,2227824.734
891,Ogun,Cottage,3.0,1.0,3.0,1923660.658
3545,Taraba,Detached duplex,4.0,1.0,3.0,1771604.467
1572,Nasarawa,Townhouse,5.0,1.0,3.0,1960917.816
1782,Borno,Flat,3.0,1.0,1.0,1086161.073
10696,Zamfara,Townhouse,6.0,2.0,1.0,1923429.739
714,Gombe,Terrace duplex,2.0,3.0,3.0,1224376.101
8903,Yobe,Bungalow,8.0,7.0,3.0,2192080.387
4749,Zamfara,Townhouse,2.0,1.0,6.0,1220584.883
3589,Bayelsa,Terrace duplex,4.0,2.0,2.0,2510766.39
422,Edo,Semi-detached duplex,2.0,6.0,5.0,1716135.772
715,Jigawa,Flat,4.0,2.0,6.0,1034790.218
3837,Kwara,Semi-detached duplex,2.0,3.0,1.0,1204407.517
6836,Oyo,Mansion,2.0,4.0,1.0,3017977.875
2095,Abia,Apartment,3.0,2.0,3.0,989346.3894
11927,Ondo,Terrace duplex,5.0,2.0,1.0,2087906.494
1722,Zamfara,Flat,2.0,7.0,6.0,1171836.448
2069,Sokoto,Mansion,8.0,6.0,6.0,4224290.199
1724,Yobe,Bungalow,4.0,1.0,1.0,1132303.812
9090,Cross River,Detached duplex,9.0,1.0,1.0,3697941.675
4802,Delta,Semi-detached duplex,5.0,7.0,3.0,2751391.567
8437,Jigawa,Flat,9.0,2.0,2.0,2362320.881
6910,Oyo,Mansion,2.0,1.0,4.0,2924424.551
9128,Akwa Ibom,Mansion,4.0,2.0,5.0,4711333.276
375,Anambra,Townhouse,4.0,2.0,3.0,2058953.224
1164,Benue,Semi-detached duplex,2.0,1.0,2.0,1146906.981
2536,Niger,Detached duplex,2.0,2.0,1.0,1460530.345
6100,Kano,Flat,4.0,3.0,2.0,1616964.94
2755,Kwara,Townhouse,2.0,4.0,3.0,1412264.265
10492,Anambra,Penthouse,5.0,5.0,3.0,3009707.956
1402,Ogun,Terrace duplex,2.0,2.0,3.0,1819614.365
3830,Kano,Terrace duplex,1.0,1.0,3.0,1126646.867
8325,Cross River,Mansion,5.0,4.0,3.0,4602955.645
3865,Kebbi,Flat,4.0,1.0,1.0,1804786.104
6718,Bayelsa,Apartment,4.0,5.0,4.0,2956273.647
515,Oyo,Townhouse,1.0,2.0,3.0,1355566.118
2178,Akwa Ibom,Mansion,5.0,1.0,2.0,6338359.268
73,Lagos,Detached duplex,8.0,1.0,1.0,4868556.744
946,Akwa Ibom,Semi-detached duplex,4.0,3.0,3.0,2289081.238
964,Osun,Semi-detached duplex,1.0,2.0,3.0,1231529.961
1431,Ekiti,Penthouse,3.0,2.0,3.0,2375100.477
10827,Sokoto,Detached duplex,7.0,5.0,2.0,2412575.815
2412,Ondo,Semi-detached duplex,3.0,2.0,4.0,1592726.014
2715,Yobe,Flat,5.0,7.0,3.0,1676546.596
10131,Ondo,Terrace duplex,1.0,7.0,3.0,1549836.045
1921,Plateau,Semi-detached duplex,3.0,1.0,3.0,1357768.543
6165,Katsina,Mansion,5.0,2.0,3.0,3319723.683
281,Rivers,Townhouse,1.0,2.0,5.0,2080438.836
363,Oyo,Apartment,5.0,4.0,3.0,1904834.551
2587,Katsina,Townhouse,5.0,6.0,3.0,2191930.718
870,Taraba,Terrace duplex,5.0,3.0,1.0,1597030.877
10639,Taraba,Terrace duplex,4.0,7.0,3.0,1277222.24
1844,Kwara,Bungalow,2.0,3.0,1.0,1087758.385
12403,Katsina,Townhouse,2.0,2.0,6.0,1372873.392
804,Kebbi,Bungalow,4.0,1.0,3.0,899959.1493
1905,Anambra,Cottage,1.0,2.0,3.0,905000.9906
3188,Lagos,Cottage,4.0,1.0,3.0,4851586.158
1070,Kogi,Semi-detached duplex,4.0,2.0,4.0,1420407.305
10210,Rivers,Apartment,4.0,2.0,4.0,1967818.235
3574,Gombe,Bungalow,6.0,4.0,3.0,1909720.936
2607,Yobe,Apartment,3.0,1.0,3.0,1013070.834
141,Imo,Detached duplex,5.0,2.0,1.0,2021958.557
10367,Katsina,Townhouse,4.0,6.0,5.0,2818223.627
3378,Kogi,Semi-detached duplex,4.0,1.0,2.0,998565.8651
1208,Jigawa,Apartment,5.0,1.0,3.0,1202974.226
11279,Nasarawa,Terrace duplex,1.0,3.0,4.0,1216884.382
9348,Kwara,Semi-detached duplex,4.0,2.0,3.0,1558301.284
6392,Kogi,Bungalow,5.0,4.0,1.0,1675461.031
5305,Delta,Penthouse,4.0,2.0,4.0,3128401.305
1069,Yobe,Semi-detached duplex,5.0,2.0,4.0,1492308.381
11789,Zamfara,Penthouse,4.0,6.0,2.0,1863324.582
2770,Jigawa,Bungalow,4.0,1.0,1.0,879965.0332
7077,Kogi,Mansion,5.0,1.0,4.0,3294776.13
2278,Oyo,Townhouse,7.0,1.0,2.0,2742438.237
1739,Kebbi,Mansion,7.0,6.0,4.0,3844034.3
3838,Kaduna,Detached duplex,4.0,1.0,2.0,1627545.939
2559,Ebonyi,Townhouse,4.0,2.0,3.0,1170755.638
1801,Anambra,Flat,3.0,2.0,3.0,1458180.339
2607,Jigawa,Mansion,3.0,1.0,3.0,1433164.497
1049,Taraba,Terrace duplex,1.0,2.0,2.0,1073248.31
810,Osun,Bungalow,9.0,6.0,6.0,2846699.628
3883,Gombe,Semi-detached duplex,1.0,6.0,6.0,1241981.781
9853,Borno,Penthouse,8.0,5.0,1.0,2938111.346
238,Rivers,Apartment,4.0,2.0,5.0,1997422.553
2306,Katsina,Bungalow,2.0,1.0,4.0,1003747.649
1214,Ondo,Detached duplex,5.0,2.0,3.0,2363329.636
1174,Borno,Apartment,9.0,1.0,2.0,2032079.532
8799,Cross River,Apartment,6.0,1.0,4.0,2098557.822
3593,Nasarawa,Semi-detached duplex,1.0,1.0,3.0,1104789.931
442,Imo,Semi-detached duplex,1.0,1.0,1.0,1101372.24
7282,Edo,Terrace duplex,1.0,4.0,1.0,1300568.338
6932,Abia,Flat,7.0,1.0,2.0,1823004.147
5823,Ekiti,Terrace duplex,1.0,4.0,3.0,1177476.608
3231,Imo,Flat,4.0,2.0,2.0,1507145.012
1931,Plateau,Flat,2.0,1.0,1.0,1001051.893
462,Kaduna,Townhouse,4.0,2.0,3.0,1528197.954
4296,Edo,Semi-detached duplex,4.0,4.0,3.0,3164541.794
11197,Benue,Flat,7.0,2.0,3.0,2104781.312
902,Borno,Penthouse,4.0,5.0,2.0,2732532.271
12797,Ekiti,Semi-detached duplex,4.0,2.0,4.0,1789266.993
12552,Ondo,Bungalow,1.0,3.0,4.0,1359345.269
1221,Edo,Detached duplex,5.0,2.0,3.0,2379818.197
1323,Borno,Mansion,5.0,1.0,2.0,3873586.54
4483,Osun,Penthouse,5.0,6.0,6.0,3000651.013
12585,Adamawa,Townhouse,1.0,2.0,3.0,1163564.941
10947,Kebbi,Mansion,5.0,7.0,1.0,3199125.604
395,Osun,Mansion,5.0,2.0,2.0,4859968.201
10179,Taraba,Bungalow,6.0,7.0,4.0,2024516.113
6865,Ekiti,Mansion,3.0,3.0,5.0,3200610.561
3509,Kaduna,Detached duplex,2.0,2.0,3.0,1484373.72
3866,Edo,Terrace duplex,8.0,5.0,2.0,2943467.899
663,Enugu,Bungalow,4.0,2.0,3.0,1089534.79
80,Ondo,Detached duplex,8.0,2.0,6.0,3410046.209
3203,Ebonyi,Penthouse,5.0,2.0,5.0,2358216.733
11280,Taraba,Terrace duplex,2.0,4.0,6.0,1356763.962
1932,Kano,Cottage,3.0,1.0,2.0,1321796.998
3452,Katsina,Mansion,4.0,5.0,6.0,3379068.326
654,Rivers,Townhouse,4.0,3.0,2.0,3496582.329
5761,Nasarawa,Terrace duplex,8.0,1.0,6.0,2672060.326
5970,Gombe,Flat,7.0,4.0,2.0,2084148.538
11121,Zamfara,Townhouse,5.0,2.0,1.0,1722448.672
10282,Oyo,Bungalow,1.0,7.0,5.0,1385371.044
4147,Sokoto,Townhouse,4.0,6.0,5.0,2769062.597
1231,Edo,Semi-detached duplex,1.0,7.0,3.0,1549836.045
3006,Kano,Semi-detached duplex,5.0,2.0,4.0,1920267.966
4342,Plateau,Terrace duplex,5.0,2.0,4.0,1829264.046
354,Imo,Townhouse,4.0,2.0,4.0,1907445.072
8930,Kwara,Terrace duplex,6.0,7.0,5.0,2232658.072
10720,Edo,Terrace duplex,7.0,3.0,5.0,2665363.506
11182,Katsina,Detached duplex,2.0,5.0,5.0,1638362.535
5268,Kano,Townhouse,6.0,2.0,6.0,2463157.212
2776,Nasarawa,Cottage,2.0,2.0,3.0,1394022.647
3254,Borno,Flat,5.0,2.0,3.0,1339964.053
2401,Borno,Flat,6.0,7.0,3.0,1821579.31
1218,Yobe,Mansion,6.0,3.0,3.0,3227524.042
2207,Kwara,Semi-detached duplex,1.0,1.0,3.0,1054083.911
2457,Yobe,Detached duplex,4.0,1.0,4.0,1545632.328
12098,Niger,Bungalow,2.0,7.0,1.0,1213057.795
1616,Kaduna,Cottage,1.0,1.0,4.0,716482.0502
6199,Delta,Terrace duplex,7.0,3.0,4.0,3085599.04
879,Kwara,Townhouse,5.0,5.0,3.0,2074697.329
1154,Kwara,Penthouse,3.0,2.0,4.0,2075512.515
12387,Enugu,Bungalow,4.0,2.0,6.0,1823463.418
1394,Zamfara,Mansion,2.0,1.0,3.0,1192210.397
11998,Imo,Apartment,5.0,4.0,3.0,1656209.238
8199,Niger,Apartment,4.0,3.0,5.0,1043981.422
1561,Edo,Penthouse,3.0,2.0,1.0,2270767.095
2324,Gombe,Flat,4.0,1.0,1.0,674621.7196
6299,Anambra,Terrace duplex,7.0,5.0,2.0,2709678.238
4791,Yobe,Flat,8.0,1.0,3.0,2009406.869
6526,Osun,Mansion,4.0,1.0,2.0,3881692.818
8617,Zamfara,Penthouse,2.0,1.0,4.0,1481182.113
9396,Ogun,Townhouse,3.0,7.0,3.0,2326337.495
2765,Nasarawa,Flat,3.0,2.0,1.0,1355808.363
9660,Ebonyi,Terrace duplex,4.0,6.0,2.0,1550225.77
1779,Akwa Ibom,Mansion,1.0,2.0,4.0,3187305.666
2214,Enugu,Terrace duplex,3.0,2.0,3.0,1700612.938
10558,Bauchi,Terrace duplex,8.0,6.0,3.0,2299118.319
3115,Nasarawa,Mansion,5.0,2.0,1.0,4724241.323
3910,Ondo,Penthouse,5.0,6.0,4.0,3200212.213
3090,Taraba,Cottage,2.0,1.0,3.0,1217514.409
12925,Abia,Penthouse,1.0,3.0,5.0,1388122.447
7322,Enugu,Mansion,4.0,3.0,6.0,3952093.612
11868,Yobe,Mansion,4.0,1.0,6.0,2739172.191
8423,Rivers,Penthouse,5.0,2.0,4.0,3696403.234
3813,Kwara,Terrace duplex,6.0,2.0,3.0,1962762.988
1832,Rivers,Flat,1.0,2.0,3.0,1588018.071
2347,Sokoto,Semi-detached duplex,3.0,1.0,3.0,1198403.358
2610,Ondo,Mansion,3.0,1.0,1.0,4221597.092
7540,Kaduna,Apartment,4.0,6.0,4.0,1452525.873
0,Kaduna,Townhouse,7.0,4.0,3.0,2468007.621
1160,Katsina,Mansion,5.0,2.0,1.0,1900586.331
437,Rivers,Detached duplex,4.0,1.0,1.0,2019051.599
10321,Borno,Terrace duplex,9.0,3.0,5.0,2486807.974
34,Enugu,Semi-detached duplex,1.0,2.0,1.0,1335437.389
9696,Bayelsa,Detached duplex,6.0,7.0,1.0,3952303.329
8918,Ondo,Penthouse,3.0,5.0,6.0,2661836.946
3000,Ekiti,Penthouse,7.0,1.0,2.0,3097674.135
2491,Bauchi,Apartment,1.0,2.0,4.0,839815.2281
149,Sokoto,Apartment,1.0,2.0,1.0,740237.0148
10025,Bayelsa,Mansion,4.0,2.0,4.0,5483046.717
4906,Borno,Apartment,2.0,3.0,4.0,916863.6229
12968,Kaduna,Townhouse,3.0,6.0,2.0,1667870.536
4697,Rivers,Penthouse,1.0,6.0,6.0,2821371.813
593,Taraba,Penthouse,1.0,1.0,1.0,1339335.707
1309,Sokoto,Penthouse,2.0,2.0,3.0,1539471.767
1433,Niger,Semi-detached duplex,2.0,1.0,3.0,1116920.559
8965,Abia,Detached duplex,6.0,7.0,3.0,2299634.292
1031,Kaduna,Semi-detached duplex,2.0,1.0,1.0,1060819.553
1401,Taraba,Terrace duplex,4.0,1.0,4.0,1491023.216
4436,Ogun,Terrace duplex,4.0,2.0,5.0,2866618.327
11675,Rivers,Flat,4.0,3.0,3.0,2149337.213
2754,Yobe,Flat,1.0,7.0,2.0,936000.915
1617,Abia,Apartment,4.0,2.0,6.0,1321733.864
301,Sokoto,Penthouse,2.0,2.0,3.0,1667863.527
5012,Benue,Mansion,1.0,7.0,4.0,2520070.079
1358,Taraba,Cottage,4.0,1.0,1.0,1452014.704
6,Delta,Flat,4.0,2.0,4.0,1429381.192
2318,Jigawa,Penthouse,4.0,2.0,3.0,1882583.919
1961,Oyo,Semi-detached duplex,4.0,2.0,3.0,1719629.938
11395,Kogi,Apartment,1.0,2.0,2.0,908591.6691
986,Kwara,Terrace duplex,4.0,2.0,2.0,1425982.708
5324,Anambra,Detached duplex,7.0,2.0,4.0,3184490.18
9325,Yobe,Penthouse,4.0,4.0,3.0,1968085.328
1438,Bayelsa,Apartment,4.0,1.0,4.0,2030750.373
1501,Ondo,Detached duplex,4.0,2.0,2.0,1496913.253
575,Taraba,Townhouse,9.0,2.0,1.0,2779404.405
547,Bayelsa,Mansion,2.0,6.0,5.0,4769873.532
12660,Plateau,Semi-detached duplex,8.0,4.0,3.0,2495190.848
1257,Abia,Mansion,2.0,2.0,2.0,3178050.963
3189,Lagos,Mansion,7.0,6.0,5.0,8507997.643
58,Imo,Detached duplex,1.0,2.0,4.0,1557431.662
52,Zamfara,Penthouse,5.0,2.0,2.0,2080473.737
8759,Rivers,Apartment,8.0,5.0,3.0,2997319.983
95,Niger,Penthouse,2.0,2.0,1.0,1662946.956
3910,Imo,Flat,5.0,2.0,2.0,1689687.464
8683,Kogi,Townhouse,1.0,1.0,2.0,1072357.327
10608,Bayelsa,Bungalow,1.0,5.0,1.0,1656277.726
5531,Kogi,Apartment,4.0,1.0,3.0,1297261.601
8288,Kwara,Terrace duplex,3.0,1.0,1.0,1326096.647
1967,Bauchi,Detached duplex,9.0,5.0,3.0,2896073.494
1702,Zamfara,Semi-detached duplex,2.0,2.0,3.0,1018603.337
12039,Nasarawa,Semi-detached duplex,8.0,4.0,3.0,2685592.488
2868,Jigawa,Townhouse,5.0,2.0,1.0,1573443.876
2221,Anambra,Terrace duplex,1.0,2.0,3.0,1176465.889
3605,Niger,Bungalow,4.0,3.0,6.0,2533267.159
9474,Plateau,Penthouse,6.0,2.0,4.0,2948109.92
11441,Sokoto,Terrace duplex,1.0,7.0,3.0,1126275.84
7054,Lagos,Semi-detached duplex,3.0,3.0,1.0,2690542.439
4884,Oyo,Terrace duplex,8.0,3.0,3.0,2943203.74
886,Bauchi,Bungalow,4.0,1.0,2.0,798061.4591
2477,Ekiti,Apartment,2.0,2.0,1.0,1107691.381
2941,Ondo,Semi-detached duplex,6.0,1.0,1.0,2272711.656
957,Akwa Ibom,Flat,4.0,2.0,3.0,2591198.393
5150,Ebonyi,Apartment,4.0,6.0,3.0,1466531.895
12710,Kano,Apartment,5.0,6.0,5.0,1799861.231
1708,Ogun,Cottage,4.0,2.0,4.0,1472245.589
4445,Anambra,Bungalow,4.0,5.0,3.0,2100723.103
12687,Delta,Apartment,1.0,5.0,1.0,1259621.053
86,Bauchi,Mansion,3.0,1.0,1.0,2240851.021
2564,Akwa Ibom,Townhouse,3.0,1.0,3.0,2049502.585
1896,Delta,Bungalow,2.0,6.0,3.0,1820240.468
4793,Jigawa,Flat,1.0,1.0,2.0,771545.4396
11915,Sokoto,Townhouse,5.0,7.0,3.0,2007619.223
7710,Akwa Ibom,Semi-detached duplex,2.0,6.0,3.0,1887910.678
6854,Kaduna,Townhouse,6.0,1.0,1.0,2080939.919
1497,Ekiti,Penthouse,2.0,2.0,3.0,1974713.963
4605,Bauchi,Bungalow,4.0,6.0,6.0,2219325.268
3454,Borno,Semi-detached duplex,7.0,7.0,1.0,2133794.864
2962,Delta,Penthouse,8.0,2.0,5.0,4543362.583
10637,Osun,Penthouse,4.0,7.0,6.0,2534823.399
12064,Imo,Penthouse,4.0,3.0,4.0,2489317.209
8414,Gombe,Terrace duplex,1.0,3.0,2.0,1077808.075
11411,Osun,Semi-detached duplex,8.0,4.0,3.0,2711943.584
8943,Abia,Flat,4.0,3.0,5.0,1388516.177
5620,Nasarawa,Semi-detached duplex,4.0,5.0,5.0,1934554.639
1898,Gombe,Semi-detached duplex,3.0,1.0,3.0,931222.7367
7438,Ekiti,Mansion,1.0,7.0,3.0,2882002.553
1505,Adamawa,Townhouse,4.0,1.0,1.0,1502666.972
2459,Delta,Flat,1.0,1.0,3.0,1388856.19
3252,Akwa Ibom,Bungalow,1.0,2.0,3.0,1431059.563
1969,Zamfara,Mansion,2.0,2.0,4.0,3071044.262
6970,Ebonyi,Bungalow,4.0,6.0,1.0,1397871.746
1353,Jigawa,Flat,4.0,2.0,3.0,1061382.002
10452,Borno,Apartment,5.0,7.0,3.0,1474574.198
8305,Adamawa,Terrace duplex,5.0,4.0,3.0,1876321.767
10415,Osun,Terrace duplex,4.0,7.0,4.0,1573273.147
927,Plateau,Townhouse,5.0,2.0,3.0,1849216.441
4061,Kogi,Flat,4.0,6.0,1.0,1548567.433
3540,Osun,Semi-detached duplex,4.0,4.0,6.0,2569750.816
5756,Ondo,Semi-detached duplex,3.0,3.0,3.0,1830520.297
7556,Delta,Detached duplex,3.0,2.0,2.0,2333405.084
9861,Kwara,Flat,3.0,7.0,2.0,1414898.594
8550,Imo,Townhouse,1.0,3.0,3.0,1315075.757
5194,Ogun,Detached duplex,1.0,5.0,5.0,1941230.45
4345,Adamawa,Apartment,8.0,5.0,3.0,2155479.937
2262,Jigawa,Penthouse,1.0,5.0,6.0,1506806.814
11619,Adamawa,Bungalow,7.0,3.0,1.0,2032003.066
6587,Kwara,Apartment,2.0,2.0,3.0,1034790.218
3082,Kwara,Cottage,2.0,2.0,3.0,1146946.581
4,Sokoto,Townhouse,4.0,1.0,3.0,1597025.208
8846,Katsina,Townhouse,1.0,3.0,3.0,1176695.232
1897,Borno,Detached duplex,5.0,2.0,2.0,1748369.648
2963,Ondo,Flat,4.0,1.0,3.0,1426516.885
5938,Rivers,Flat,5.0,2.0,5.0,2479060.996
3752,Benue,Mansion,2.0,1.0,3.0,3346200.967
2563,Ondo,Apartment,4.0,2.0,4.0,1625435.285
625,Rivers,Detached duplex,4.0,2.0,4.0,2618072.261
1664,Ondo,Cottage,2.0,1.0,3.0,994254.5942
7201,Plateau,Detached duplex,5.0,3.0,2.0,2123060.736
8533,Ekiti,Detached duplex,4.0,1.0,3.0,2029996.701
976,Niger,Terrace duplex,5.0,3.0,2.0,1644633.373
1453,Niger,Terrace duplex,5.0,1.0,1.0,1609741.545
753,Kogi,Terrace duplex,5.0,7.0,3.0,1982043.144
2906,Adamawa,Apartment,4.0,1.0,1.0,1216286.134
4628,Taraba,Townhouse,4.0,2.0,2.0,2146121.759
8635,Imo,Mansion,5.0,5.0,6.0,4097249.406
6590,Delta,Bungalow,4.0,3.0,3.0,1978875.647
720,Borno,Mansion,3.0,2.0,2.0,3264348.696
5878,Taraba,Apartment,4.0,1.0,4.0,970944.8877
110,Gombe,Flat,1.0,1.0,4.0,632824.5736
11879,Plateau,Terrace duplex,9.0,4.0,4.0,2729372.316
7506,Zamfara,Townhouse,4.0,5.0,6.0,1939096.108
184,Ogun,Detached duplex,5.0,2.0,4.0,2772458.069
2238,Imo,Terrace duplex,2.0,3.0,6.0,1546684.308
1207,Enugu,Apartment,4.0,1.0,4.0,1489781.189
2085,Delta,Bungalow,4.0,4.0,4.0,2385211.186
4987,Akwa Ibom,Flat,7.0,6.0,3.0,3018713.431
12477,Taraba,Terrace duplex,1.0,3.0,6.0,1277222.24
7071,Ebonyi,Flat,1.0,2.0,4.0,835390.7699
2810,Abia,Mansion,3.0,2.0,4.0,1489876.185
8100,Benue,Semi-detached duplex,5.0,2.0,1.0,1935196.75
10551,Delta,Apartment,2.0,1.0,1.0,1297153.478
1593,Kwara,Townhouse,3.0,2.0,3.0,1451879.539
11610,Imo,Apartment,2.0,5.0,3.0,1175838.642
8711,Ebonyi,Flat,4.0,4.0,4.0,1223042.938
7866,Ondo,Apartment,9.0,2.0,6.0,2723312.035
2547,Ondo,Semi-detached duplex,8.0,7.0,3.0,3031569.046
503,Yobe,Mansion,3.0,2.0,1.0,2501238.857
8145,Kano,Townhouse,7.0,4.0,2.0,2665627.665
877,Anambra,Semi-detached duplex,4.0,6.0,5.0,2155444.402
3034,Bauchi,Detached duplex,4.0,7.0,1.0,2896299.496
10812,Kwara,Terrace duplex,7.0,1.0,3.0,2204190.21
979,Gombe,Detached duplex,5.0,1.0,3.0,1302696.329
8484,Plateau,Apartment,1.0,3.0,5.0,881018.058
3600,Ogun,Apartment,1.0,2.0,2.0,1319637.078
11437,Zamfara,Penthouse,4.0,4.0,1.0,1968085.328
9669,Taraba,Penthouse,4.0,1.0,6.0,3214659.11
6194,Zamfara,Terrace duplex,6.0,6.0,4.0,1970590.867
676,Oyo,Semi-detached duplex,4.0,6.0,4.0,1686856.776
2287,Bayelsa,Bungalow,2.0,1.0,2.0,1678012.91
8644,Ekiti,Terrace duplex,3.0,3.0,5.0,1645755.827
711,Edo,Detached duplex,4.0,2.0,3.0,1683336.477
2036,Lagos,Bungalow,1.0,2.0,4.0,1368653.512
4208,Zamfara,Terrace duplex,4.0,3.0,1.0,1437224.267
3295,Lagos,Penthouse,1.0,1.0,1.0,5363228.816
263,Imo,Townhouse,8.0,2.0,3.0,3016797.469
1942,Bauchi,Detached duplex,4.0,2.0,3.0,1692796.688
5653,Bauchi,Semi-detached duplex,4.0,2.0,4.0,1498710.16
4219,Yobe,Flat,4.0,2.0,3.0,1159033.242
1118,Bauchi,Cottage,1.0,2.0,3.0,966695.4067
895,Oyo,Apartment,2.0,1.0,1.0,1100149.876
1325,Ondo,Bungalow,9.0,7.0,4.0,3053262.057
9385,Borno,Terrace duplex,4.0,5.0,2.0,1334969.791
8996,Ekiti,Mansion,5.0,4.0,2.0,3791032.943
5611,Delta,Detached duplex,2.0,6.0,3.0,2401926.119
2274,Osun,Mansion,8.0,3.0,1.0,4684514.675
2437,Kebbi,Terrace duplex,3.0,2.0,4.0,893563.3811
2998,Ekiti,Semi-detached duplex,4.0,3.0,5.0,1441042.178
3806,Bauchi,Semi-detached duplex,4.0,2.0,4.0,975432.0856
600,Zamfara,Terrace duplex,2.0,2.0,1.0,1054181.796
1181,Ondo,Flat,3.0,2.0,1.0,1418529.241
2535,Niger,Cottage,3.0,1.0,1.0,1614759.225
6013,Abia,Mansion,3.0,3.0,6.0,2587384.19
11933,Nasarawa,Bungalow,3.0,3.0,5.0,1525510.812
7055,Imo,Mansion,9.0,1.0,6.0,5144010.843
1675,Ondo,Flat,3.0,1.0,2.0,1400810.485
6115,Jigawa,Flat,3.0,7.0,2.0,1268834.591
2642,Rivers,Mansion,4.0,3.0,5.0,4954466.535
1669,Anambra,Mansion,6.0,6.0,5.0,4902652.162
6502,Nasarawa,Townhouse,8.0,4.0,1.0,2870138.328
10936,Enugu,Apartment,4.0,4.0,4.0,1661383.742
1732,Katsina,Semi-detached duplex,3.0,2.0,4.0,1322051.894
5776,Anambra,Bungalow,8.0,1.0,5.0,2622443.3
852,Adamawa,Penthouse,8.0,2.0,1.0,3350908.887
1573,Akwa Ibom,Apartment,4.0,4.0,1.0,1218507.184
8866,Delta,Terrace duplex,4.0,6.0,3.0,2698530.878
636,Yobe,Mansion,3.0,5.0,3.0,2587774.557
841,Delta,Flat,4.0,1.0,4.0,1890070.845
4043,Yobe,Terrace duplex,4.0,4.0,2.0,2257942.814
2271,Gombe,Detached duplex,2.0,6.0,3.0,1710062.559
135,Kano,Terrace duplex,1.0,2.0,2.0,1083709.82
3569,Jigawa,Apartment,3.0,1.0,3.0,1013369.272
5353,Abia,Bungalow,1.0,6.0,4.0,945027.7535
12394,Delta,Bungalow,2.0,4.0,2.0,1632573.123
8886,Osun,Mansion,1.0,3.0,1.0,2324697.819
10828,Benue,Townhouse,1.0,7.0,4.0,1359345.269
6094,Bayelsa,Flat,3.0,2.0,3.0,2053626.241
11779,Ondo,Mansion,1.0,7.0,4.0,3132674.84
